profile_id,display_name,status,old_questions,new_questions,rejected,error,knowledge_titles
abeff542-7040-4aba-a16a-2e36c7ab3b6c,马马马卷云,written,"[""求是班和数院排名证明怎么用于申请？"",""清华统计营笔试和数据分析 project 怎么准备？"",""复旦上海数学中心提前批和正式批什么关系？""]","[""保研排名要多少才够清华统计？"",""复旦提前批面试主要考什么？"",""推荐信找哪些老师更合适？"",""大一大二要不要学Python和R？""]","[{""question"":""清华统计营笔试考哪些科目？"",""reason"":""no_knowledge_evidence""},{""question"":""数据分析project如何准备？"",""reason"":""no_knowledge_evidence""}]",,研途榜样｜马马马卷云 统计学直博@清华大学（保研篇）
2b3e58e5-d6a4-4028-a957-f7db78cfae06,忞忞很少上线,written,"[""排名不到10%还能报哪些营？"",""上财叉院运筹方向怎么匹配？"",""保研面试英语和政治题怎么准备？""]","[""SRTP和毕设怎么匹配运筹方向？"",""推荐信找张挺还是谈之奕？"",""保研面试英语政治怎么准备？"",""大一基础课怎么复习准备？""]","[{""question"":""排名30%怎么选保研项目？"",""reason"":""no_knowledge_evidence""},{""question"":""上财叉院运筹方向申请条件？"",""reason"":""no_knowledge_evidence""}]",,研途榜样｜忞忞很少上线 管理工程硕博连读@上海财经大学（保研篇·其他）
ed3236aa-9976-4283-966d-8c5196949e09,下雨了楹楹,failed_generate,"[""GMiM 和高金、清华经管 MF 怎么选？"",""数院背景申经管最看重什么？"",""外资投行路径需要怎样的英语？""]",null,null,LLM returned empty response,研途榜样｜下雨了楹楹 GMiM 专硕@LBS&复旦大学（保研篇·其他）
93670124-194b-44bb-87ba-09a255bc0ea7,毛毛雨别再下,written,"[""申美国 CS PhD 全拒可能和方向敏感有关吗？"",""暑研和推荐信怎么规划？"",""ETH 直博被降 MS 还要不要去？""]","[""GRE和托福家考怎么准备？"",""半DIY申请中介改文书够用吗？"",""推荐信怎么拿到两封科研强推？""]","[{""question"":""AI安全方向暑研怎么找？"",""reason"":""no_knowledge_evidence""},{""question"":""ETH直博降录MSc值得去吗？"",""reason"":""no_knowledge_evidence""},{""question"":""美国PhD全拒和方向敏感有关吗？"",""reason"":""no_knowledge_evidence""}]",,研途榜样｜毛毛雨别再下 CS MSc @ ETH Zurich（境外升学）
d80894f1-cfac-4973-9605-d2e2ad99d49e,Kevin在改版,written,"[""AI PhD 申请背景大概怎么排序？"",""套磁和海外科研推荐信有多重要？"",""要不要找留学中介？""]","[""CS PhD选校看排名还是导师匹配？"",""套磁信怎么写出高质量？"",""转专业申请CS PhD要提前准备什么？"",""留学中介的套磁和文书质量可靠吗？""]","[{""question"":""推荐信找科研导师还是课程老师？"",""reason"":""no_knowledge_evidence""},{""question"":""托福104申请美国CS PhD够用吗？"",""reason"":""no_knowledge_evidence""}]",,研途榜样｜Kevin在改版 CS Ph.D. @ UCSC（境外升学）
618d0d5c-5af3-4bb7-8c52-178a66c47bcf,天天想赖床,written,"[""转 CS 申研科研路线怎么铺？"",""托福和 GRE 要刷到多少？"",""交换经历对决心出国有多大帮助？""]","[""托福和GRE多少够用？"",""远程暑研怎么有效参与？"",""推荐信要准备哪些类型？"",""套磁PhD没回复怎么办？""]","[{""question"":""转CS申科研怎么入门？"",""reason"":""no_knowledge_evidence""},{""question"":""交换经历对申请帮助大吗？"",""reason"":""no_knowledge_evidence""}]",,研途榜样｜天天想赖床 MLDS @ UCSD（境外升学）
932ef29d-b4d1-4873-b148-eab1398ba876,璟_小灯泡,written,"[""托福不够高怎么规划申请？"",""硕士申请一定要套磁吗？"",""大三前要不要定读硕还是读博？""]","[""托福93怎么申请到哈佛？"",""硕士申请需要套磁吗？"",""大三前如何确定读硕还是读博？"",""推荐信该找国内还是国外老师？""]","[{""question"":""暑研经历对申请有多大帮助？"",""reason"":""no_knowledge_evidence""},{""question"":""SRTP科研对留学申请重要吗？"",""reason"":""no_knowledge_evidence""}]",,研途榜样｜璟_小灯泡 MSDS @ Harvard（境外升学）
9d30c102-b8bf-46fb-bfe2-a2676d62d5ec,龙腾四海小号,written,"[""浙大与巴黎综合理工合作项目怎么考？"",""没有科研经历也能申欧洲名校吗？"",""纯数方向如何保持热情？""]","[""合作项目的笔试面试比例是多少？"",""数学在考试中的权重具体多高？"",""拿到offer后多久决定去法国？"",""校设奖学金和成绩有关吗？""]","[{""question"":""物理基础弱也能通过考试吗？"",""reason"":""no_knowledge_evidence""},{""question"":""双学位项目有哪些申请要求？"",""reason"":""no_knowledge_evidence""}]",,研途榜样｜龙腾四海小号 @ École Polytechnique（境外升学）
7a27fe40-1335-4421-8e4e-4a3357a95dca,夏夏_rz,failed_quality_gate,"[""港校暑期科研怎么申请？"",""港科大应用数学与港大港中文怎么选？"",""国奖和港府奖学金要注意什么截止日？""]","[""暑研面试常见问题是什么？""]","[{""question"":""港校暑期科研申请材料有哪些？"",""reason"":""no_knowledge_evidence""},{""question"":""港府奖学金截止日期在什么时候？"",""reason"":""no_knowledge_evidence""},{""question"":""国奖申请港府奖学金要注意什么？"",""reason"":""no_knowledge_evidence""},{""question"":""港科大应用数学暑研怎么找？"",""reason"":""no_knowledge_evidence""},{""question"":""暑研后如何拿港科大PhD offer？"",""reason"":""no_knowledge_evidence""}]",only 1 accepted questions,研途榜样｜夏夏_rz Applied Math Ph.D. @ HKUST（境外升学）
08cac238-31dc-47d2-8ad6-ec384f84ca6d,亦平没披萨,failed_quality_gate,"[""成绩不拔尖还能申逻辑/纯数吗？"",""伯克利长学期交流怎么自己申请？"",""PhD 全拒后硕士项目怎么选？""]","[""推荐信找哪些老师更合适？""]","[{""question"":""伯克利长学期交换怎么自己申请？"",""reason"":""no_knowledge_evidence""},{""question"":""转数理逻辑方向需要哪些准备？"",""reason"":""no_knowledge_evidence""},{""question"":""逻辑方向PhD全拒后硕士项目怎么选？"",""reason"":""no_knowledge_evidence""},{""question"":""申请逻辑方向绩点和兴趣哪个重要？"",""reason"":""no_knowledge_evidence""},{""question"":""托福考晚了怎么补救申请？"",""reason"":""no_knowledge_evidence""}]",only 1 accepted questions,研途榜样｜亦平没披萨 Math & Foundation of CS @ Oxford（境外升学）
2160998f-cb87-46b4-b769-a5ddae77a9f4,法条啃不动,failed_quality_gate,"[""港校套磁和 committee 制有什么区别？"",""从纯数转向统计机器学习要注意什么？"",""申请季焦虑怎么调节？""]","[""推荐信找NCSU教授还是SRTP导师？"",""申请季如何平衡暑研和考试？""]","[{""question"":""GPA3.9申请港校够用吗？"",""reason"":""no_knowledge_evidence""},{""question"":""托福90对港校申请够吗？"",""reason"":""no_knowledge_evidence""},{""question"":""纯数转统计机器学习怎么准备？"",""reason"":""no_knowledge_evidence""},{""question"":""港校PhD和MS难度差多少？"",""reason"":""no_knowledge_evidence""}]",only 2 accepted questions,研途榜样｜法条啃不动 Math PhD@HKUST（境外升学）
7fce5adc-1c3d-492d-aba7-1105e20016d6,翕跃十点半,written,"[""金工申请为什么强调 C++？"",""量化实习怎么选大私募还是小 fund？"",""推荐信和 GPA、实习、标化怎么排序？""]","[""金工全拒有哪些教训？"",""C++ 怎么补比较好？"",""混申统计和 MFE 如何取舍？"",""量化实习如何体现技术含量？""]","[{""question"":""标化成绩大三暑假前搞定？"",""reason"":""no_knowledge_evidence""},{""question"":""浙大学生申请哪些项目有波动？"",""reason"":""no_knowledge_evidence""}]",,研途榜样｜翕跃十点半 MSc Statistical Science @ Oxford（境外升学）
0f43c033-891e-4382-8574-5c1e60a9d136,KJ杰哥慢走,written,"[""GPA 中游怎么定位统计/DS 硕士？"",""浙大四分制与 WES 认证要注意什么？"",""实习对统计硕士帮助有多大？""]","[""推荐信找哪些老师比较合适？"",""SRTP/SQTP对PS帮助大吗？"",""互联网大厂实习对申请加成如何？""]","[{""question"":""浙大四分制WES认证怎么操作？"",""reason"":""no_knowledge_evidence""},{""question"":""托福GRE先考哪个更合理？"",""reason"":""no_knowledge_evidence""},{""question"":""选校看专排还是看毕业生去向？"",""reason"":""no_knowledge_evidence""}]",,研途榜样｜KJ杰哥慢走 Stat MA @ Columbia（境外升学）
aa20814b-1cc3-4225-af0b-209bf51d813a,万腾一根葱,written,"[""统计 PhD 要不要申 MS 保底？"",""北美暑研线上体验下降怎么办？"",""港府奖学金 HKPFS 值不值得申？""]","[""张荣茂老师推荐信对申请帮助大吗？"",""PSU面试主要考察哪些方面？"",""申请季要不要同时申英港新欧？""]","[{""question"":""竺院统计交叉GPA 3.96算什么水平？"",""reason"":""no_knowledge_evidence""},{""question"":""暑研线上变动后怎么刷强推？"",""reason"":""no_knowledge_evidence""},{""question"":""统计科研如何从应用转向理论？"",""reason"":""no_knowledge_evidence""}]",,研途榜样｜万腾一根葱 Math PhD@HKUST（境外升学）
7ecc3897-bee2-4b98-a124-4a6f845a3f1c,wzh昊啊昊,written,"[""威斯康星 3+1+1 和保研冲突怎么选？"",""数院保研接收考试没过怎么办？"",""港科广交叉学科面试侧重什么？""]","[""CUHK统计面试问哪些概念？"",""港科大统计组面试细问什么？"",""暑研和科研什么时候开始准备？""]","[{""question"":""保研接收考试数分高代怎么准备？"",""reason"":""no_knowledge_evidence""},{""question"":""威斯康星3+1+1项目体验如何？"",""reason"":""no_knowledge_evidence""},{""question"":""托福成绩低对申请影响大吗？"",""reason"":""no_knowledge_evidence""}]",,研途榜样｜wzh昊啊昊 Stat PhD@CUHK（境外升学）
6d5d0426-0efb-4e92-ab32-4a4eb59c3a1e,暄暄别催啦,written,"[""大二才决定出国怎么刷绩点？"",""统计硕士要不要找中介？"",""文书怎么避免流水账？""]","[""大一绩点低怎么逆袭到85？"",""GRE拖到申请季如何调整心态？"",""统计硕士中介怎么挑老师？"",""文书逻辑链怎么写才不模板？""]","[{""question"":""选校彩票冲刺平申怎么定？"",""reason"":""no_knowledge_evidence""},{""question"":""英语两个月集中突破有效吗？"",""reason"":""no_knowledge_evidence""}]",,研途榜样｜暄暄别催啦 Stat MS@UChicago（境外升学）
293e3d76-18c1-49dc-9f3b-911f99e5e527,泽_ChillZ,written,"[""低 GPA 金工怎么选保底校？"",""视频面试和行为面怎么练？"",""QCF 双学位转码路径值不值？""]","[""保底校申请时机和留位费怎么注意？"",""行为面和技术面怎么区分准备？"",""推荐信找校内还是实习老板？"",""科研和量化实习怎么补GPA短板？"",""PS和简历怎么写能突出经历？""]","[{""question"":""QCF双学位转码具体怎么操作？"",""reason"":""no_knowledge_evidence""}]",,研途榜样｜泽_ChillZ QCF@Gatech（境外升学）
417ac680-8ea5-4799-a640-486e1be02512,Peak唐不糖,failed_quality_gate,"[""决定出国晚了一年怎么排时间表？"",""MFE 先修课数学和 CS 哪个更重要？"",""本科交换对金工录取影响有多大？""]","[""竞赛经历对金工申请帮助大吗？"",""推荐信找谁写更有分量？""]","[{""question"":""雅思7分够申顶尖金工项目吗？"",""reason"":""no_knowledge_evidence""},{""question"":""海外交换对录取影响到底多大？"",""reason"":""no_knowledge_evidence""},{""question"":""数学计算机先修课哪些最重要？"",""reason"":""no_knowledge_evidence""},{""question"":""决定出国晚如何快速补短板？"",""reason"":""no_knowledge_evidence""}]",only 2 accepted questions,研途榜样｜Peak唐不糖 MScQF@ETH&UZH（境外升学）
c444f56c-f2bc-4502-b4c3-1d387eaa8799,田田今天吃饱,failed_quality_gate,"[""金工申请要修多少学分的课才够？"",""托福 GRE 拖到十月是什么体验？"",""CMU MSCF 和哥大 MFE 怎么比较？""]","[""实习经历对金工申请多重要？"",""没有海外推荐信影响大吗？""]","[{""question"":""核心课成绩低怎么补救？"",""reason"":""no_knowledge_evidence""},{""question"":""托福GRE最晚什么时候考？"",""reason"":""no_knowledge_evidence""},{""question"":""金工申请需要哪些先修课程？"",""reason"":""no_knowledge_evidence""},{""question"":""申请金工要修多少学分才够？"",""reason"":""no_knowledge_evidence""}]",only 2 accepted questions,研途榜样｜田田今天吃饱 MFE@Columbia（境外升学）
d7b5b0f3-c62b-4c07-8232-4eddfe5161a3,奚奚哈哈哈哈,written,"[""金工申请 GPA、实习、标化、推荐信哪个更重要？"",""中介全包有哪些坑？"",""同样录取下英国和美国硕士怎么选？""]","[""保研和出国最后怎么抉择？"",""NYU 两个金融项目怎么选？"",""GRE 要考到多少分才够？"",""推荐信找什么类型老师好？""]","[{""question"":""申请金工需要哪些先修课程？"",""reason"":""no_knowledge_evidence""},{""question"":""没有保底校的风险大不大？"",""reason"":""no_knowledge_evidence""}]",,研途榜样｜奚奚哈哈哈哈 MathFIN@NYU Courant（境外升学）
